id,title,published,url,cluster_label
348,[돈이 보이는 경제] 진격의 반도체…'삼전닉스' 주가 어디까지?,2026-02-28T19:36:00,https://n.news.naver.com/mnews/article/448/0000593609?sid=101,2
353,기관 ‘사자’에 5600선 탈환한 코스피…‘19만전자·95만닉스’ 회복 [...,2026-03-11T16:05:00,https://n.news.naver.com/mnews/article/011/0004598137?sid=101,-1
354,"[서하나 기자의 특징주 X-레이] 위기의 LG전자, 피지컬AI로 돌파구 찾나",2026-03-06T13:00:00,https://n.news.naver.com/mnews/article/053/0000056386?sid=101,-1
362,"21조 던진 외국인, 삼성전자·하이닉스 팔고 소부장으로 이동",2026-03-03T09:03:00,https://n.news.naver.com/mnews/article/023/0003962086?sid=101,-1
372,엔비디아 또 일냈다…삼성전자·하이닉스 훈풍 올라탄 이유,2026-02-26T10:04:00,https://n.news.naver.com/mnews/article/025/0003505390?sid=101,-1
375,"외국인, 삼전닉스 4.4조 '매도 폭탄'… 방산·정유株는 급등",2026-03-03T18:10:00,https://n.news.naver.com/mnews/article/009/0005644667?sid=101,-1
376,"삼성전자, 4거래일 만에 19만원대 후퇴…9%대 급락[핫종목]",2026-03-03T14:19:00,https://n.news.naver.com/mnews/article/421/0008803217?sid=101,0
377,“아직도 고점 아냐”…삼전·하이닉스 목표가 또 뛰었다,2026-02-25T15:07:00,https://n.news.naver.com/mnews/article/009/0005641844?sid=101,2
381,"삼성전자 6% 급등, 코스피 6200 돌파…엔비디아 호실적 영향",2026-02-26T09:58:00,https://n.news.naver.com/mnews/article/028/0002793262?sid=101,-1
385,"“칠천피 간대서 샀는데” 삼성전자 10% 급락에 질린 개미들, 오늘도 '-...",2026-03-04T10:40:00,https://n.news.naver.com/mnews/article/014/0005485897?sid=101,-1
388,중동 쇼크에 폭락…20만 전자·100만 닉스 붕괴,2026-03-03T17:15:00,https://n.news.naver.com/mnews/article/005/0001834949?sid=101,0
389,‘19만 전자’에도 9조 던진 외국인… 차익 실현? 하락 베팅?,2026-02-22T10:02:00,https://n.news.naver.com/mnews/article/029/0003011848?sid=101,-1
397,"‘18만전자·90만닉스’도 깨졌다…삼성전자·하이닉스, 장초반 급락했...",2026-03-04T10:36:00,https://n.news.naver.com/mnews/article/016/0002608077?sid=101,0
401,AI 투자 기대에 코스피 이틀째 상승…삼성전자·SK하이닉스 강세,2026-03-11T16:32:00,https://n.news.naver.com/mnews/article/020/0003703230?sid=101,1
402,32조 ‘빚투’의 역습… 삼성전자 추락에 반대 매매 공포 현실로,2026-03-05T08:54:00,https://n.news.naver.com/mnews/article/023/0003962574?sid=101,-1
410,'20만 전자' 다시 탈환…HBM·실적·주주환원 삼박자 갖췄다,2026-03-05T16:33:00,https://n.news.naver.com/mnews/article/088/0000999686?sid=101,-1
412,"삼성전자·SK하이닉스, 장 초반 12%대 급등[핫스탁]",2026-03-05T09:07:00,https://n.news.naver.com/mnews/article/003/0013802449?sid=101,-1
413,40만전자·200만닉스 정조준…8000까지 달린다,2026-02-25T16:37:00,https://n.news.naver.com/mnews/article/018/0006224574?sid=101,2
419,"'100만닉스' 황제주 등극, '20만전자' 코앞…관세 공포도 못 세운 랠리",2026-02-24T11:58:00,https://n.news.naver.com/mnews/article/008/0005321421?sid=101,1
423,반도체가 끌고 밸류업이 밀고 … 李정부서 125% 수직상승 '불스피',2026-02-25T18:05:00,https://n.news.naver.com/mnews/article/009/0005642070?sid=101,2
426,‘19만전자’ 찍자마자 9조 짐 싼 외인…‘육천피’ 거품일까 신호탄일...,2026-02-22T14:48:00,https://n.news.naver.com/mnews/article/022/0004107448?sid=101,-1
427,20만전자·100만닉스 현실로... 코스피 6000 코앞에 왔다,2026-02-24T15:38:00,https://n.news.naver.com/mnews/article/023/0003960785?sid=101,1
441,"“삼성전자, 올해 영업익 200조 시대 연다”…목표주가는 ‘27만원’ 찍...",2026-02-23T14:05:00,https://n.news.naver.com/mnews/article/011/0004592442?sid=101,-1
432,골드만삭스 ‘26만전자·135만닉스’ 제시…글로벌 IB선 ‘코스피 거품...,2026-03-13T11:03:00,https://n.news.naver.com/mnews/article/117/0004043530?sid=103,-1
515,"20만전자·100만닉스, 고점일까 더 오를까…엔비디아 실적에 쏠린 눈",2026-02-25T11:34:00,https://n.news.naver.com/mnews/article/629/0000475545?sid=101,-1
516,“코스피 8000 간다”…‘34만 전자·170만 닉스’ 현실화될까[주형연의...,2026-02-28T06:00:00,https://n.news.naver.com/mnews/article/029/0003013092?sid=101,2
445,이젠 27만전자·150만닉스…7000P·8000P도 간다 [코스피 6000 돌파],2026-02-25T11:24:00,https://n.news.naver.com/mnews/article/016/0002604821?sid=101,2
447,이달 중 ‘6000피·20만 전자’ 갈까…26일 엔비디아 실적 발표 주목,2026-02-24T07:42:00,https://n.news.naver.com/mnews/article/009/0005640871?sid=101,1
2627,1월 국세수입 6.2조 늘었다…역대급 '불장'에 증권거래세 52%↑,2026-02-27T11:00:00,https://n.news.naver.com/mnews/article/003/0013792233?sid=101,-1
457,"삼성전자, 글로벌 시총 14위 올랐다",2026-02-20T09:56:00,https://n.news.naver.com/mnews/article/277/0005723510?sid=101,-1
464,반도체 슈퍼사이클…‘27만전자’·‘150만닉스’ 간다,2026-02-23T11:27:00,https://n.news.naver.com/mnews/article/016/0002603604?sid=101,2
465,“전인미답 슈퍼사이클 온다”…삼성전자·SK하이닉스 목표주가 ‘UP’...,2026-02-23T11:34:00,https://n.news.naver.com/mnews/article/016/0002603625?sid=101,2
466,"20만전자·백만닉스 줄줄이 붕괴…""주가급락 이게 끝이 아니다""",2026-03-03T19:10:00,https://n.news.naver.com/mnews/article/057/0001937962?sid=101,-1
475,"“설명할 시간 없어, 어서 타!”…20만전자·100만닉스 새 역사 썼다",2026-02-25T05:52:00,https://n.news.naver.com/mnews/article/009/0005641498?sid=101,-1
478,"애프터마켓서도 '20만전자', '백만닉스' 강세 계속",2026-02-24T21:15:00,https://n.news.naver.com/mnews/article/018/0006223920?sid=101,2
2518,"일본 노무라 ""코스피, 상반기 안에 최대 8000포인트 간다""",2026-02-24T08:25:00,https://n.news.naver.com/mnews/article/417/0001131066?sid=101,-1
2628,6000선 뚫은 코스피 '이란변수'로 시험대[주간 증시 전망],2026-03-02T18:09:00,https://n.news.naver.com/mnews/article/014/0005484887?sid=101,-1
487,"[속보] 삼성전자, 사상 첫 20만원 돌파…육천피까지 40포인트",2026-02-24T13:13:00,https://n.news.naver.com/mnews/article/016/0002604278?sid=101,1
492,"수출·주가 훨훨 날지만...한은 “고소득층에 혜택 집중, 소비 예전만큼...",2026-02-27T09:00:00,https://n.news.naver.com/mnews/article/023/0003961469?sid=101,-1
2629,"코스피, 7% 넘게 역대급 폭락…""유가 반등에 낙관론 급격 약화""",2026-03-03T15:51:00,https://n.news.naver.com/mnews/article/001/0015935099?sid=101,-1
499,30만전자·160만닉스 찍고 '코스피 8000'간다[코스피6000돌파],2026-02-25T10:08:00,https://n.news.naver.com/mnews/article/277/0005725621?sid=101,2
502,여기서 더 오른다고?…‘34만전자·170만닉스’ 간다 [종목Pick],2026-02-26T10:27:00,https://n.news.naver.com/mnews/article/016/0002605433?sid=101,-1
505,“삼전·SK하닉 어떡해요”...이란 공습에 코스피 ‘출렁’,2026-03-03T13:41:00,https://n.news.naver.com/mnews/article/024/0000103810?sid=101,0
514,20만전자·100만닉스 ‘쌍끌이’… 6000선 턱밑,2026-02-24T18:55:00,https://n.news.naver.com/mnews/article/022/0004108139?sid=101,2
570,[기획] ‘30만전자’ 부풀던 막차 개미… ‘17만전자’에 퍼렇게 질렸다,2026-03-04T17:51:00,https://n.news.naver.com/mnews/article/029/0003013856?sid=105,-1
518,"삼성전자·SK하이닉스, 미국發 훈풍에 최고가…'20만전자'·'100만닉스' 코...",2026-02-23T10:37:00,https://n.news.naver.com/mnews/article/088/0000997901?sid=101,1
524,"20만전자·100만닉스 찍었다... 모든 악재 뚫은 코스피, 6000 턱밑",2026-02-24T16:31:00,https://n.news.naver.com/mnews/article/469/0000916049?sid=101,-1
2120,변동성 커진 코스피…'네 마녀의 날' 맞아 출렁일까 [오늘장 미리보기],2026-03-12T08:07:00,https://n.news.naver.com/mnews/article/015/0005261292?sid=101,-1
534,꿈의 '20만전자·100만닉스' 넘었다…어디까지 오르나,2026-02-25T07:00:00,https://n.news.naver.com/mnews/article/003/0013786086?sid=101,-1
2121,코스피에 드리우는 인플레 공포…전쟁통 개미들의 선택은 '방어용 ETF',2026-03-13T10:14:00,https://n.news.naver.com/mnews/article/277/0005733900?sid=101,-1
2122,[미·이란 전쟁 2주] 금융시장 대혼돈…코스피 10%대 급등락·환율 널뛰...,2026-03-12T06:01:00,https://n.news.naver.com/mnews/article/001/0015953510?sid=101,-1
535,韓 반도체는 파죽지세…'육천피'까지 30P 남아,2026-02-24T17:43:00,https://n.news.naver.com/mnews/article/015/0005254637?sid=101,-1
547,삼성전자 HBM4 세계 최초 양산 출하…HBM4 경쟁 본격화,2026-02-12T19:58:00,https://n.news.naver.com/mnews/article/057/0001935154?sid=101,2
551,18만전자가 만든 진풍경... ‘이재용 밈’을 아시나요,2026-02-13T15:54:00,https://n.news.naver.com/mnews/article/023/0003959179?sid=101,-1
554,"“삼성전자는 연일 최고가인데”…지지부진한 현대차, 상승세 시작되나",2026-02-19T15:34:00,https://n.news.naver.com/mnews/article/009/0005638858?sid=101,1
2123,"[오늘의 증시]美 혼조세에도 오라클 8%↑…코스피, 반도체주 중심 상승...",2026-03-11T08:12:00,https://n.news.naver.com/mnews/article/003/0013814001?sid=101,-1
561,‘21만전자·100만닉스’ 추가 상승 여력 충분하다?…반도체 랠리 어디...,2026-03-01T15:53:00,https://n.news.naver.com/mnews/article/022/0004109275?sid=101,-1
588,이달 코스피 '빚투' 주춤한데…반도체株 신용잔고는 급증,2026-03-11T15:21:00,https://n.news.naver.com/mnews/article/374/0000497247?sid=101,-1
566,오늘은 ‘20만전자·100만닉스’ 갈까…전 국민 꽂혔다,2026-02-24T05:35:00,https://n.news.naver.com/mnews/article/029/0003012223?sid=101,2
2630,“코스피 급락에 ‘락바텀’ 근접…5000선 이하는 과매도 구간”,2026-03-05T07:51:00,https://n.news.naver.com/mnews/article/018/0006228706?sid=101,-1
635,"中 반도체 국책펀드, 휴머노이드에 첫 투자…갤봇 5300억 유치",2026-03-04T07:36:00,https://n.news.naver.com/mnews/article/011/0004595442?sid=101,-1
4012,호르무즈 변수에 유가 100달러 경고…코인 시총 185조원 증발,2026-03-01T12:22:00,https://n.news.naver.com/mnews/article/025/0003506030?sid=101,-1
923,[투자 일기예보] 반도체 관세 300%·인텔 소식에도 삼성전자 전망 양호한...,2025-08-19T13:30:00,https://n.news.naver.com/mnews/article/215/0001220539?sid=101,-1
