id,title,published,url,cluster_label
47,주가 광풍 속 은행도 공격적 ETF 영업...“목표 수익률 맞춰줘요”,2026-03-15T11:25:00,https://n.news.naver.com/mnews/article/023/0003964601?sid=101,6
48,"하나證 ""삼성전자 목표가 30만원으로↑…실적상향·밸류업 기대""",2026-03-13T08:29:00,https://n.news.naver.com/mnews/article/001/0015956431?sid=101,5
49,"KB증권 “삼성전자, 내년 메모리 완판…목표가 32만원”",2026-03-12T11:45:00,https://n.news.naver.com/mnews/article/138/0002220368?sid=101,5
50,"삼성전자 자사주 16兆·SK㈜ 5.1兆 전격 소각 추진...""주주가치 제고 극...",2026-03-10T19:44:00,https://n.news.naver.com/mnews/article/014/0005489348?sid=101,3
51,삼성전자 떠나는 외국인들 “무슨 일 있나?”…개미들은 “폭풍 저가매...,2026-03-11T09:05:00,https://n.news.naver.com/mnews/article/022/0004111884?sid=101,6
52,"삼성운용, 국내 첫 ‘AI 광통신’ ETF 상장",2026-03-14T06:09:00,https://n.news.naver.com/mnews/article/011/0004599196?sid=105,-1
108,메모리 자존심 되찾기 위해…삼성전자 2025년 하루에 1000억원씩 쏟아부...,2026-03-10T20:06:00,https://n.news.naver.com/mnews/article/022/0004111773?sid=101,4
53,"삼성전자, 외국인이 6조 던질 때 개인이 7조 '폭풍 매수'",2026-03-11T09:00:00,https://n.news.naver.com/mnews/article/586/0000124087?sid=101,6
54,“목표가 30만원”...삼성전자 실적 눈높이 높였다,2026-03-13T08:31:00,https://n.news.naver.com/mnews/article/123/0002379366?sid=101,5
55,“숨 고르기 끝났다”…‘26만전자·135만닉스’ 간다는 골드만삭스,2026-03-12T15:40:00,https://n.news.naver.com/mnews/article/024/0000104040?sid=101,5
56,"""차익 실현 후 떠났나"" 삼성전자, 소액주주 1년새 96만명 줄어",2026-03-10T18:10:00,https://n.news.naver.com/mnews/article/003/0013813683?sid=101,0
57,상법 개정에 삼성·SK 등 재계 자사주 소각 호응…주주환원 속도(종합),2026-03-11T16:12:00,https://n.news.naver.com/mnews/article/003/0013816023?sid=101,3
283,'17만전자'도 위태위태…반도체 대장주 동반 '폭락',2026-03-09T09:51:00,https://n.news.naver.com/mnews/article/374/0000496564?sid=101,6
58,'32만전자' 삼성전자 1Q에만 영업익 6배 급증…목표가↑,2026-03-12T09:38:00,https://n.news.naver.com/mnews/article/018/0006233166?sid=101,5
59,"‘18만 삼성전자’, 올라탈까 말까… “믿을 건 반도체뿐” vs “외국인...",2026-03-14T00:10:00,https://n.news.naver.com/mnews/article/029/0003015650?sid=101,6
60,주도주가 회복도 더 빠르다…반도체·증권·원전 고속 반등,2026-03-12T17:26:00,https://n.news.naver.com/mnews/article/015/0005261631?sid=101,6
61,삼성전자 임원 보수 공개…전영현 56억·노태문 61억,2026-03-10T17:22:00,https://n.news.naver.com/mnews/article/001/0015950630?sid=101,4
62,"삼성생명 ""유배당 계약 역마진 지속…가입자 배당 어려워""",2026-03-12T10:59:00,https://n.news.naver.com/mnews/article/008/0005328941?sid=101,-1
63,"""삼성전자 30만원 간다"" 하나증권, 메모리 가격 상승에 목표가 상향",2026-03-13T08:06:00,https://n.news.naver.com/mnews/article/003/0013819484?sid=101,5
64,삼성전자 다시 한국기업?… ‘개미 대공세’에 외인 지분 절반 아래로,2026-03-11T08:47:00,https://n.news.naver.com/mnews/article/029/0003015046?sid=105,6
336,"AMD, 메타에 1000억弗 AI칩 공급…""삼성전자 수혜""",2026-02-25T17:11:00,https://n.news.naver.com/mnews/article/015/0005255185?sid=101,6
65,"""삼전·하이닉스보다 더 올랐다""…줄줄이 급등하자 '깜짝' 전망",2026-03-13T17:22:00,https://n.news.naver.com/mnews/article/015/0005262133?sid=101,6
66,"""종전 임박 기대감""…삼전 7%·SK하이닉스 8% 상승[핫스탁]",2026-03-10T09:22:00,https://n.news.naver.com/mnews/article/003/0013811658?sid=101,6
67,삼성전자 16조 자사주 상반기 소각…SK㈜도 5.1조,2026-03-10T18:14:00,https://n.news.naver.com/mnews/article/020/0003702897?sid=101,3
68,"“중동 충격에 주가 하락한 삼성전자, 지금이 살 때”",2026-03-11T11:59:00,https://n.news.naver.com/mnews/article/037/0000037809?sid=101,6
364,20만전자·100만닉스 달성…반도체 투톱 신고가 경신,2026-02-24T13:56:00,https://n.news.naver.com/mnews/article/079/0004118334?sid=101,6
69,"[특징주] 삼성전자·SK하이닉스, 2%대 하락 마감(종합)",2026-03-13T15:55:00,https://n.news.naver.com/mnews/article/001/0015957848?sid=101,6
70,"삼성·SK도 했다는데…""다음 타자는 여기"" 개미들 '우르르'",2026-03-11T14:40:00,https://n.news.naver.com/mnews/article/015/0005260958?sid=101,3
71,'평균연봉 1.5억' 꿈의 직장…AI가 그려낸 삼성전자 이미지는,2026-03-11T14:10:00,https://n.news.naver.com/mnews/article/015/0005260940?sid=101,4
72,[특징주] 美 기술주 삭풍에 삼성전자 7% 내려…SK하이닉스도 급락,2026-03-09T09:14:00,https://n.news.naver.com/mnews/article/001/0015946048?sid=101,6
73,"“삼성전자 32만원 간다, 내년 메모리 완판”…KB, 목표주가 33% 상향",2026-03-12T09:57:00,https://n.news.naver.com/mnews/article/016/0002612330?sid=101,5
74,"삼성·SK, 3차 상법 개정에 호응 … 불안하던 코스피에 희소식",2026-03-10T20:12:00,https://n.news.naver.com/mnews/article/009/0005648228?sid=101,3
75,"하나證 “삼성전자, 실적 상향·주주환원 기대…목표가 30만원""",2026-03-13T08:56:00,https://n.news.naver.com/mnews/article/366/0001148111?sid=101,5
76,"""‘32만전자’ 간다… 내년까지 메모리 완판""",2026-03-12T18:33:00,https://n.news.naver.com/mnews/article/014/0005490706?sid=101,5
77,삼성전자 직원연봉 역대 최대 1.58억…전영현 56억·노태문 61억(종합),2026-03-10T17:53:00,https://n.news.naver.com/mnews/article/001/0015950703?sid=101,4
78,자사주 소각 호재…고수들은 삼성전자·SK 순매수 [주식 초고수는 지금...,2026-03-11T11:37:00,https://n.news.naver.com/mnews/article/011/0004598038?sid=101,3
79,"[클릭 e종목]“삼성전자, 실적 성장 본격화…목표주가 32만원으로 상향...",2026-03-12T07:58:00,https://n.news.naver.com/mnews/article/277/0005733050?sid=101,5
80,삼성·SK 자사주 태우자 주가 '활활'… 상법 개정 수혜주 옥석 가릴 때,2026-03-11T17:01:00,https://n.news.naver.com/mnews/article/469/0000918864?sid=101,3
81,“이란 소식 불안감에 잠못 이룰 판”…삼전닉스 4%대 하락 출발,2026-03-13T10:11:00,https://n.news.naver.com/mnews/article/009/0005649702?sid=101,6
82,삼성전자 16조·SK㈜ 5.1조 '자사주 소각'…주주환원 '승부수',2026-03-10T17:47:00,https://n.news.naver.com/mnews/article/015/0005260600?sid=101,3
83,삼성전자 외인 비율 8개월만에 50% 아래로...개인은 7조원대 ‘풀매수’,2026-03-11T08:40:00,https://n.news.naver.com/mnews/article/023/0003963804?sid=101,6
84,“9층 물려있다 12층서 탈출합니다” 삼성전자 소액주주 1년 만에 100만명...,2026-03-11T08:05:00,https://n.news.naver.com/mnews/article/014/0005489435?sid=101,0
85,[특징주] 유가 100달러 재돌파… 삼성전자·SK하이닉스 3%대 약세,2026-03-13T09:12:00,https://n.news.naver.com/mnews/article/366/0001148116?sid=101,6
86,"삼성전자, 올해 상반기 중 '16조 규모' 자사주 소각 계획",2026-03-10T19:30:00,https://n.news.naver.com/mnews/article/079/0004123286?sid=101,3
87,삼성전자 소액주주 1년 새 100만명 감소…주가 반등에 차익 실현 영향 [...,2026-03-11T06:36:00,https://n.news.naver.com/mnews/article/011/0004597870?sid=101,0
88,삼성생명 “유배당 보험 역마진 배당재원 마련 불투명” 첫 공시,2026-03-12T19:42:00,https://n.news.naver.com/mnews/article/022/0004112365?sid=101,-1
89,“하루 1000억 쏟았다”…삼성전자 R&D 비용 역대 최대,2026-03-11T16:48:00,https://n.news.naver.com/mnews/article/024/0000104019?sid=102,4
90,삼성 16조·SK 5조 자사주 소각 ‘결단’…3차 상법개정 취지 수용,2026-03-10T17:52:00,https://n.news.naver.com/mnews/article/009/0005648146?sid=101,3
91,"삼성전자 임직원, 작년 평균 연봉 1억5800만원…역대 최대",2026-03-10T16:55:00,https://n.news.naver.com/mnews/article/421/0008817893?sid=101,4
92,삼성전자 외국인 비중 8개월만에 50% 아래,2026-03-11T07:15:00,https://n.news.naver.com/mnews/article/374/0000497081?sid=101,6
93,삼성전자 평균연봉 1.58억 '역대 최고'…전영현 56억 노태문 61억,2026-03-10T17:51:00,https://n.news.naver.com/mnews/article/025/0003508129?sid=101,4
94,"내년 메모리 물량도 완판, 어닝서프라이즈 예약...""32만전자 가자""-KB",2026-03-12T08:13:00,https://n.news.naver.com/mnews/article/008/0005328821?sid=101,5
95,"KB증권 ""삼성전자, 실적 성장 본격화 전망…목표가 32만원""",2026-03-12T08:30:00,https://n.news.naver.com/mnews/article/001/0015953627?sid=101,5
96,"급등장 못 누린 개미들?···삼성전자 소액주주, 1년새 96만명 감소",2026-03-11T08:25:00,https://n.news.naver.com/mnews/article/119/0003067598?sid=101,0
97,"삼성전자 소액주주, 1년새 100만명 가까이 줄었다",2026-03-10T18:56:00,https://n.news.naver.com/mnews/article/277/0005732328?sid=101,0
98,"""돈 되는 기밀""…檢, '삼성전자 내부정보' 빼돌린 범죄 잇단 수사",2026-03-10T16:30:00,https://n.news.naver.com/mnews/article/119/0003067450?sid=102,-1
105,"자사주 소각, 다음 주자?…증권·지주사 주가 강세",2026-03-11T18:02:00,https://n.news.naver.com/mnews/article/009/0005648869?sid=101,3
99,"자사주 소각 본격화, 주가도 올랐다‥""주주는 n분의 1의 동업자""",2026-03-11T20:05:00,https://n.news.naver.com/mnews/article/214/0001485510?sid=101,3
100,“삼전 들어갈까?” 잠깐 고민하는 사이 쓸어담았다…외국인 14일만에 ...,2026-03-10T15:39:00,https://n.news.naver.com/mnews/article/009/0005647978?sid=101,6
101,"KB證 ""삼성전자, 내년까지 메모리 완판…목표가 32만원""",2026-03-12T08:37:00,https://n.news.naver.com/mnews/article/003/0013816693?sid=101,5
102,20조 팔아치웠던 외국인 귀환…삼성전자 매수세 유입,2026-03-10T11:40:00,https://n.news.naver.com/mnews/article/449/0000337685?sid=101,6
103,"코스피 상승 발맞춰 삼전·SK '자사주 소각' 훈풍 ""100조 특별배당 가능...",2026-03-11T09:53:00,https://n.news.naver.com/mnews/article/277/0005732549?sid=101,3
104,"삼성전자, 16조 규모 자사주 소각…R&D에 매일 1000억 투자(종합)",2026-03-10T17:47:00,https://n.news.naver.com/mnews/article/082/0001370251?sid=101,3
106,"'16만전자·81만닉스'…""들어갈까 말까"" 고민하는 개미들",2026-03-10T07:00:00,https://n.news.naver.com/mnews/article/003/0013811455?sid=101,6
109,"하나증권 “삼성전자, 실적 상향·주주환원 기대…목표가 30만원""",2026-03-13T09:52:00,https://n.news.naver.com/mnews/article/374/0000497740?sid=101,5
110,"이경실 ""삼성전자 7만원에 팔았는데..쳐다보기도 싫다""..조혜련, 땅투자...",2026-03-11T15:47:00,https://n.news.naver.com/mnews/article/014/0005489821?sid=101,-1
111,"‘9만전자’ 물렸던 개미들의 차익 실현?···삼성전자 주주, 1년 만에...",2026-03-10T18:17:00,https://n.news.naver.com/mnews/article/032/0003432412?sid=101,0
112,"삼성전자, 자사주 16조 소각…R&D 37.7조 '역대 최대'",2026-03-10T18:42:00,https://n.news.naver.com/mnews/article/119/0003067512?sid=101,3
113,"삼성전자 다음 주 주총, '반도체 부활' 전영현 부회장 메시지 주목",2026-03-13T15:34:00,https://n.news.naver.com/mnews/article/014/0005491123?sid=101,4
114,삼성·SK 왜 올랐지?‥상법 개정안의 힘,2026-03-12T06:38:00,https://n.news.naver.com/mnews/article/214/0001485575?sid=101,3
115,삼성전자 직원 작년 평균 급여 ‘1억5800만원’… 전영현 56억원·노태문...,2026-03-10T17:51:00,https://n.news.naver.com/mnews/article/366/0001147316?sid=105,4
116,삼성 인수 ‘레인보우로보’ 미공개정보 이용 수사 착수‥수사검사 증...,2026-03-09T23:40:00,https://n.news.naver.com/mnews/article/011/0004597396?sid=102,-1
117,"KB증권 ""삼성전자 1분기 영업익 40조원…목표가 32만원으로 상향 조정""",2026-03-12T09:09:00,https://n.news.naver.com/mnews/article/422/0000843100?sid=101,5
118,"수익률 상위 1%, 이틀 연속 ‘삼성전자’ 집중매수 [주식 초고수는 지금...",2026-03-13T11:58:00,https://n.news.naver.com/mnews/article/011/0004598970?sid=101,6
129,주가 뛰자 떠난 개미…‘국민주’ 삼성전자 100만 명 이탈,2026-03-10T17:35:00,https://n.news.naver.com/mnews/article/082/0001370248?sid=101,0
119,"""구조대 오자 떠났다""…삼성전자 소액주주 100만명 감소",2026-03-10T17:44:00,https://n.news.naver.com/mnews/article/015/0005260592?sid=101,0
120,삼성전자 1인당 평균임금 '1억5800만원'...국내 고용 1위,2026-03-10T17:11:00,https://n.news.naver.com/mnews/article/014/0005489217?sid=101,4
121,"이경실 ""깡통 주식만 3억 넘어…7만원 본전에 판 삼성전자 꼴도 보기 싫...",2026-03-12T16:47:00,https://n.news.naver.com/mnews/article/421/0008822910?sid=101,-1
122,"“삼성전자 7만 원에 매도…쳐다보기도 싫어” 이경실, 주식 투자 실패...",2026-03-11T11:50:00,https://n.news.naver.com/mnews/article/009/0005648489?sid=102,-1
123,"'평균연봉 1.58억' 삼성전자, 73억 '연봉킹'은 누구?",2026-03-10T19:51:00,https://n.news.naver.com/mnews/article/050/0000103387?sid=101,4
170,반도체 호황에 삼성전자 직원 평균 연봉 1억5800만원,2026-03-10T17:50:00,https://n.news.naver.com/mnews/article/020/0003702890?sid=101,4
171,‘32만전자’까지 나왔다,2026-03-12T11:21:00,https://n.news.naver.com/mnews/article/016/0002612446?sid=101,5
1477,5% 밀리는 코스피 '매도 사이드카' 발동…삼전·하닉 동반 6%↓,2026-03-09T09:23:00,https://n.news.naver.com/mnews/article/018/0006230693?sid=101,6
124,"""20만전자 눈앞에 둘 줄은…"" 주가 뛰자 서둘러 짐쌌다",2026-03-10T21:00:00,https://n.news.naver.com/mnews/article/215/0001244655?sid=101,0
125,"전영현 56억·노태문 61억…삼성전자, 실적 반등에 역대 최대 보수 지급",2026-03-10T17:58:00,https://n.news.naver.com/mnews/article/277/0005732295?sid=101,4
126,“삼성전자 생산라인 늘리면 원익IPS가 수혜”,2026-03-10T10:59:00,https://n.news.naver.com/mnews/article/037/0000037804?sid=101,5
127,반도체 훈풍에 '지갑 두둑'…삼성전자 평균 연봉 1억5800만원,2026-03-11T11:00:00,https://n.news.naver.com/mnews/article/053/0000056520?sid=101,4
128,“지금이 기회” 삼성전자 6조 줍줍한 개미들… 외국인 떠난 자리 메운...,2026-03-12T09:32:00,https://n.news.naver.com/mnews/article/022/0004112175?sid=101,6
198,"""같은 삼성인데""…외국인 보통주는 5조 던지고, 우선주는 2723억 담았다",2026-03-09T09:30:00,https://n.news.naver.com/mnews/article/088/0001000029?sid=101,6
130,"삼성전자 평균 연봉 1억5800만원… 노태문 61억, 전영현 56억, 이재용 무...",2026-03-10T17:51:00,https://n.news.naver.com/mnews/article/469/0000918649?sid=105,4
131,삼성전자 작년 보수 전영현 56억·노태문 61억...이재용 무보수,2026-03-10T16:56:00,https://n.news.naver.com/mnews/article/031/0001012004?sid=101,4
132,"중동사태 이후 삼성전자 주가 20%↓…""지금 들어갈 때""-미래",2026-03-10T08:28:00,https://n.news.naver.com/mnews/article/008/0005327578?sid=101,6
133,"“이때다, 팔아야지”…삼성전자 소액주주 1년 새 100만명 떠났다",2026-03-10T17:54:00,https://n.news.naver.com/mnews/article/009/0005648149?sid=101,0
134,"“삼성전자, 32만원 간다…내년까지 메모리 반도체 완판”",2026-03-12T08:11:00,https://n.news.naver.com/mnews/article/009/0005648967?sid=101,5
135,"삼성전자, 지난해 평균연봉 1억5800만원...역대 최고",2026-03-10T17:20:00,https://n.news.naver.com/mnews/article/031/0001012022?sid=101,4
136,트럼프 종전 언급에 증시 반등…삼성전자 7%·SK하닉 9% 급등,2026-03-10T09:12:00,https://n.news.naver.com/mnews/article/008/0005327626?sid=101,6
137,'네 마녀의 날' 변동성 경계…삼성전자·SK하이닉스 1%대 하락 [핫스탁],2026-03-12T09:27:00,https://n.news.naver.com/mnews/article/003/0013816855?sid=101,6
138,골드만삭스 “26만전자·135만닉스 간다…메모리 호황 속 여전히 저평가...,2026-03-12T14:02:00,https://n.news.naver.com/mnews/article/011/0004598535?sid=101,5
139,"18만전자, 91만닉스… 외국인 매도세에 반도체株 '부진' [주간 증시해설...",2026-03-14T10:36:00,https://n.news.naver.com/mnews/article/665/0000006980?sid=101,6
443,"삼성전자, 글로벌 시총 순위 15위로…12% 내려 '17만전자'",2026-03-04T17:39:00,https://n.news.naver.com/mnews/article/374/0000495797?sid=104,6
140,"""주가 뛰자 떠났다""…삼성전자 소액주주 96만명↓",2026-03-10T19:06:00,https://n.news.naver.com/mnews/article/215/0001244648?sid=101,0
141,"삼성전자, 직원·주주·사회 다 사로잡았다···연봉인상·자사주 소각...",2026-03-10T18:22:00,https://n.news.naver.com/mnews/article/293/0000080657?sid=101,4
142,유가 급등 여파에…삼성전자·SK하이닉스 8% 넘게 동반 하락,2026-03-09T10:05:00,https://n.news.naver.com/mnews/article/009/0005647089?sid=101,6
143,삼성·SK 등 자사주 소각 잇따라…“상법 개정 후 총 7조 원 소각”,2026-03-11T15:28:00,https://n.news.naver.com/mnews/article/056/0012139734?sid=101,3
144,"‘반도체 호황’ 삼성전자, 임직원 평균 연봉 1억 5800만원으로 역대 최...",2026-03-10T18:00:00,https://n.news.naver.com/mnews/article/023/0003963675?sid=105,4
208,삼성·SK 왜 올랐지?‥상법 개정안의 힘,2026-03-12T00:35:00,https://n.news.naver.com/mnews/article/214/0001485549?sid=101,3
209,"“삼성전자 32만원 간대”…상위 1%, ‘18만 전자’ 폭풍 매수[주식 초고...",2026-03-12T11:26:00,https://n.news.naver.com/mnews/article/011/0004598480?sid=101,-1
145,"[영상] 새벽 5시 평택 삼성전자 반도체 공장, 헬멧 쓴 출근 근로자 8열 ...",2026-03-11T07:02:00,https://n.news.naver.com/mnews/article/037/0000037808?sid=101,6
146,"미래에셋證 ""삼성전자, 전쟁 이후 조정으로 가격 매력도↑…신규 진입 ...",2026-03-10T08:19:00,https://n.news.naver.com/mnews/article/421/0008816076?sid=101,6
147,"[클릭 e종목]""삼성전자, 하락장에도 견조한 업황…주가매력↑""",2026-03-10T08:13:00,https://n.news.naver.com/mnews/article/277/0005731754?sid=101,6
148,삼성생명 “유배당 보험 배당재원 발생하지 않아”···“배당 지급할...,2026-03-12T17:54:00,https://n.news.naver.com/mnews/article/032/0003432938?sid=101,-1
149,"[특징주] 삼성전자, 1% 올라 '19만전자' 회복…하이닉스는 1.8%↑(종합)",2026-03-11T15:50:00,https://n.news.naver.com/mnews/article/001/0015952784?sid=101,6
150,"[특징주] 삼성전자, 3% 급등해 '19만전자' 회복…하닉도 2%대↑",2026-03-11T09:22:00,https://n.news.naver.com/mnews/article/001/0015951297?sid=101,6
218,삼성 이재용 주식재산 40조 돌파 눈앞,2026-02-26T09:00:00,https://n.news.naver.com/mnews/article/082/0001368393?sid=101,1
151,"삼성전자, 평균연봉 1.58억 ‘역대 최고’…이재용 무보수·노태문 61억",2026-03-10T17:29:00,https://n.news.naver.com/mnews/article/082/0001370244?sid=101,4
